Navigation Status,MMSI,Longitude,Latitude,Ship_Type
5,352002184,105.997345,-5.95559,Passenger
5,538006003,105.93754166666666,-6.024143333333333,Passenger
0,525100582,60.38837,74.09276666666666,Cargo 
11,525601555,106.0077,-5.907651666666666,Search and rescue vessels
8,525100736,105.94834833333331,-5.975483333333333,Cargo 
0,352003451,107.72575666666668,77.55351166666667,Passenger
0,525301038,-91.90992166666666,-94.55106166666668,Fishing
1,525007206,106.27198833333334,-5.446788333333333,Passenger
0,525006278,-93.456855,-93.853995,Passenger
0,219215876,71.32778333333333,64.62684166666666,Unknown ship type
1,525002061,105.98814,-5.95252,Passenger
0,525501989,-92.05610833333331,-93.90890666666668,Pilot
0,525021156,-92.74031166666668,23.261066666666668,Unknown ship type
0,525200129,-91.77010833333334,-95.35328833333334,Tankers
1,353360000,105.92567166666667,-6.017211666666666,Unknown ship type
0,525600466,58.13066333333333,66.29890333333333,Search and rescue vessels
6,525016699,105.995275,-5.918353333333333,Unknown ship type
1,525016024,106.13761333333332,-5.94935,Unknown ship type
1,525022300,105.97049333333334,-5.933776666666667,Unknown ship type
5,525200021,106.11048166666669,-5.97466,Tankers
1,525002084,105.97785666666668,-5.967095,Passenger
1,563016600,105.93134,-5.981141666666667,Unknown ship type
5,636020592,105.99618333333332,-5.9188833333333335,Unknown ship type
1,441838000,105.94189833333331,-5.984048333333333,Unknown ship type
0,525006364,-91.939095,-94.59326666666666,Passenger
0,525701086,-96.13922833333334,-96.898825,Tugs
1,525019468,105.97776333333331,-5.934781666666667,Unknown ship type
5,477899200,105.963405,-5.99677,Sailing
0,525006235,105.78982,-5.828373333333333,Passenger
11,525003395,105.98708,-5.978753333333334,Passenger
1,352003163,105.91729666666669,-6.022255,Passenger
15,525601081,106.10239333333334,-6.982668333333334,Search and rescue vessels
0,525501106,-92.742615,-94.00802666666668,Pilot
0,525500505,106.10596166666669,-5.948121666666666,Pilot
0,525015860,-91.63320166666666,-95.55832666666667,Unknown ship type
0,525601388,-91.84208166666669,-95.21021333333331,Search and rescue vessels
15,352409607,28.03477,92.86792,High-speed craft
1,525121045,105.99647666666668,64.79708,Unknown ship type
15,525963284,106.11179166666666,-5.9818,Unknown ship type
0,525101872,106.113495,-5.963563333333333,Cargo 
0,525005177,105.93859333333332,-5.935883333333333,Passenger
1,525113030,106.04541666666668,-5.447633333333333,Unknown ship type
1,525002084,105.97772833333332,-5.967141666666667,Passenger
15,525020346,106.11943166666669,-5.967783333333333,Unknown ship type
0,525601581,-91.78066833333334,-95.59704,Search and rescue vessels
8,525010303,106.131,-5.97312,Unknown ship type
0,525015377,105.95259333333334,-5.916083333333333,Unknown ship type
0,525002086,70.19199666666667,67.91138333333333,Passenger
0,625005399,106.12029666666666,-5.9568666666666665,Passenger
0,636019957,105.97756166666667,-5.971411666666667,Unknown ship type
0,538002013,105.95178833333334,-6.015363333333333,Passenger
0,525024295,105.98053,-5.9311316666666665,Unknown ship type
0,525100633,105.87294833333333,-5.902405,Cargo 
8,525200335,105.92774333333334,-5.910851666666667,Tankers
0,525018946,60.58837,74.85627,Unknown ship type
8,525006403,106.121065,-5.933931666666667,Passenger
8,525016636,106.12508333333334,-5.984883333333333,Unknown ship type
0,525016563,106.12628166666669,-5.983755,Unknown ship type
15,525001015,106.11341333333333,-5.937365,Passenger
15,525002068,105.98745166666669,-5.956458333333333,Passenger
0,525019409,105.977735,-5.928295,Unknown ship type
0,357900000,106.94106666666669,-5.707233333333333,Other types of vessels
0,525015860,-91.63330833333332,-95.55814,Unknown ship type
0,525401907,-91.532455,-95.22965333333332,High-speed craft
0,525010092,106.10900166666669,-5.978038333333333,Unknown ship type
0,525015491,105.99108833333334,-5.955086666666666,Unknown ship type
8,525014065,106.13683333333331,-5.944166666666667,Unknown ship type
3,525023329,106.09127666666669,-5.905968333333333,Unknown ship type
0,525121051,106.06984666666666,-5.868028333333333,Unknown ship type
0,525019408,64.37749,9.77077,Unknown ship type
8,525020371,106.12781166666667,-5.982636666666667,Unknown ship type
0,525100600,105.99178166666668,-5.946606666666667,Cargo 
15,525963284,106.11180333333331,-5.9818,Unknown ship type
15,525024056,105.83164166666668,-5.869925,Unknown ship type
0,525100008,105.99192833333332,-5.969946666666667,Cargo 
0,525023144,105.99369333333334,-5.953193333333333,Unknown ship type
0,525601981,-91.746135,-95.79596666666669,Search and rescue vessels
0,525120014,106.10959666666666,-5.981603333333333,Unknown ship type
15,525201093,105.85806666666667,-6.133471666666667,Tankers
8,525003465,105.99217333333333,-5.923671666666666,Passenger
8,525005232,105.8045,-5.812616666666667,Passenger
0,525500784,106.10821666666666,-5.950665,Pilot
0,525300875,106.11737,-5.960135,Fishing
0,525002087,105.818195,-5.858325,Passenger
3,525300056,106.05585166666668,-5.977186666666666,Fishing
0,563138900,106.09228666666668,-5.840931666666667,Unknown ship type
15,525100250,106.022705,-6.4088666666666665,Cargo 
10,525003128,106.12010333333332,-5.977101666666667,Passenger
0,525100777,105.91291166666667,-5.906131666666667,Cargo 
0,525601458,57.59477,55.99745166666667,Search and rescue vessels
0,525021421,105.98541,-5.950675,Unknown ship type
0,525015407,105.99263166666668,-5.9571716666666665,Unknown ship type
0,525010166,106.07751833333332,-5.4975266666666665,Unknown ship type
11,525021328,106.10759666666668,-5.981831666666666,Unknown ship type
0,525009234,-91.73266833333334,-95.596665,Passenger
0,525100695,105.9941,-5.9295816666666665,Cargo 
5,525113026,106.87532833333331,-6.10284,Unknown ship type
2,525501780,106.10731,-5.979613333333333,Pilot
0,525005027,-91.66760166666668,-95.63525833333334,Passenger
0,525022100,105.75557,-5.869775,Unknown ship type
0,525019467,105.99377,-5.92673,Unknown ship type
0,219215876,71.32629,64.62298666666666,Unknown ship type
5,525012201,105.64335833333334,-6.351388333333333,Unknown ship type
0,265021000,105.82133333333331,-5.863833333333333,Unknown ship type
8,525501481,106.10177333333333,-5.911076666666666,Pilot
0,525015868,105.79637833333334,-5.83117,Unknown ship type
0,525601388,-91.841815,-95.21013333333332,Search and rescue vessels
15,525024239,106.12572333333334,-5.967131666666667,Unknown ship type
0,525007177,106.05556666666666,-6.001338333333333,Passenger
0,525400839,105.97881666666666,-5.962176666666666,High-speed craft
0,525016382,-91.74536166666668,-95.60704833333334,Unknown ship type
1,525002061,105.98818666666666,-5.952516666666667,Passenger
0,525018271,106.02685,-5.667583333333333,Unknown ship type
0,414467840,62.91082333333333,72.52555666666666,Unknown ship type
15,525701200,106.10566666666666,-5.907583333333333,Tugs
0,525007397,105.996105,-5.934225,Passenger
0,525200126,105.99317,68.01849333333334,Tankers
0,525018198,81.29215666666667,67.63275166666666,Unknown ship type
15,525001136,105.894985,-5.902981666666666,Passenger
6,525016699,105.99292,-5.9553883333333335,Unknown ship type
0,525501643,-92.82408166666669,-93.87293,Pilot
0,525601851,-91.83936166666666,-95.10656,Search and rescue vessels
0,352003451,126.77343666666668,79.57164333333333,Passenger
0,525006222,105.75861,71.88069666666667,Passenger
1,441838000,105.94185666666668,-5.984056666666667,Unknown ship type
0,526250218,106.121035,-5.955241666666667,Unknown ship type
0,525501838,101.70421,72.59532666666667,Pilot
0,525006235,105.78982666666668,-5.828445,Passenger
0,525023382,-93.19626833333334,-94.02796333333332,Unknown ship type
1,525121072,106.10929833333331,-5.72297,Unknown ship type
5,525900437,106.111065,-5.981195,Other types of vessels
0,525021074,-91.59090833333332,-95.51575,Unknown ship type
1,353360000,105.92563833333334,-6.017001666666666,Unknown ship type
0,525112011,-86.24546833333333,-95.98917333333333,Unknown ship type
0,525301368,106.0903,-5.90435,Fishing
1,525114048,106.00079833333334,-6.906615,Unknown ship type
1,525011121,106.122195,-5.960773333333333,Unknown ship type
1,567062200,106.07971333333332,-5.6383833333333335,Unknown ship type
0,525800155,-91.528535,-95.17578666666668,Sailing
1,525106002,106.05522833333332,-5.86168,Cargo 
1,563016600,105.93134,-5.981135,Unknown ship type
0,525019652,105.95565833333332,-6.017855,Unknown ship type
8,525301949,105.99544166666666,-5.950243333333334,Fishing
0,525100992,-159.67065833333334,8.368018333333334,Cargo 
0,525024157,105.98542666666668,-5.96092,Unknown ship type
0,525701086,-95.88578833333334,-96.53469166666666,Tugs
1,525601570,106.11195833333332,-5.954421666666667,Search and rescue vessels
1,563141900,105.31625,-5.5603,Unknown ship type
15,525016693,105.95493,-6.012256666666667,Unknown ship type
1,525501418,106.07968166666669,-5.859031666666667,Pilot
0,525009341,-91.85714833333331,-95.71231833333331,Passenger
0,525024003,-92.00594833333334,-94.37965333333334,Unknown ship type
1,636019175,105.99099833333334,-6.680396666666667,Unknown ship type
0,636025300,70.34794333333333,62.73007,Unknown ship type
1,525300614,106.09761333333331,-5.859265,Fishing
0,525500505,106.10596333333334,-5.94814,Pilot
0,525900995,-91.841895,-95.21149333333334,Other types of vessels
0,525021156,-92.74136166666666,-94.00996333333332,Unknown ship type
1,525013032,106.08160833333334,-5.315196666666667,Unknown ship type
15,525006281,106.10261666666666,-5.918515,Passenger
1,525110002,106.38733333333332,-5.912886666666667,Unknown ship type
1,525121052,106.09501666666668,-5.8699666666666666,Unknown ship type
5,538006003,105.93750833333333,-6.024161666666667,Passenger
5,538008263,106.12827166666666,-5.982131666666667,Passenger
11,525601555,106.0077,-5.907655,Search and rescue vessels
1,525104002,106.006845,-6.1345366666666665,Cargo 
1,525022300,105.970505,-5.933771666666667,Unknown ship type
5,525200021,106.11047666666668,-5.974675,Tankers
0,525300723,-88.36496166666667,-94.14900833333331,Fishing
0,525200031,105.99342833333333,-5.95013,Tankers
5,636020592,105.9962,-5.9188833333333335,Unknown ship type
1,525601894,106.05493,-5.594111666666667,Search and rescue vessels
0,525109001,106.09569333333332,-5.479095,Cargo 
1,525012321,106.13119833333332,-5.948571666666667,Unknown ship type
0,525124886,80.44181,67.63328666666666,Unknown ship type
8,525015932,105.78686166666668,-5.64072,Unknown ship type
0,525300577,-91.824055,-95.09557333333332,Fishing
5,352003424,105.96062166666668,-6.009708333333333,Passenger
1,371168000,105.92895666666666,64.07710333333333,Unknown ship type
1,525015756,106.13024166666666,-5.959911666666667,Unknown ship type
0,352001219,105.84196166666666,-5.824065,Passenger
5,563081800,105.954845,-6.012295,Unknown ship type
0,525200129,-91.76984166666666,-95.35301833333334,Tankers
1,352003828,105.82676666666669,-5.775328333333333,Passenger
1,352003163,105.91725,-6.022166666666666,Passenger
15,525200529,106.11402166666667,-5.952915,Tankers
5,525006105,106.06342166666668,-5.3269,Passenger
0,525600466,59.98357,68.00034,Search and rescue vessels
1,525900619,106.00766666666668,-5.458283333333333,Other types of vessels
0,525501964,-91.87082833333334,-94.35104,Pilot
8,525024016,105.957745,-6.032346666666666,Unknown ship type
5,352002184,105.99735,-5.9556,Passenger
1,525016024,106.13754666666668,-5.949355,Unknown ship type
1,525701011,106.112165,-6.482116666666666,Tugs
1,525019637,105.996135,-5.94774,Unknown ship type
8,525300475,106.13475166666667,-5.83449,Fishing
0,525100688,105.755135,-5.617476666666667,Cargo 
0,525015045,-92.79344166666668,-93.93900833333332,Unknown ship type
1,525016008,105.94434166666667,-5.970371666666667,Unknown ship type
0,525010166,106.07754,-5.498105,Unknown ship type
0,525500784,106.108205,-5.9506733333333335,Pilot
11,525021328,106.10758833333334,-5.981863333333333,Unknown ship type
0,525120014,106.109595,-5.981665,Unknown ship type
0,525021421,105.98531333333334,-5.95068,Unknown ship type
0,525100695,105.99410166666668,-5.929585,Cargo 
8,525006403,106.121055,-5.933925,Passenger
0,625005399,106.12024666666667,-5.956816666666667,Passenger
0,525101872,106.11349,-5.96355,Cargo 
15,525020346,106.11912666666667,-5.967656666666667,Unknown ship type
0,525800155,-91.530615,-95.17589333333332,Sailing
0,265021000,105.75016666666669,-5.984166666666667,Unknown ship type
0,525007397,105.99558,-5.931023333333333,Passenger
15,525200529,106.11402166666667,-5.952918333333334,Tankers
15,414467843,66.13823666666667,75.57004833333333,Unknown ship type
0,538002013,105.95178333333334,-6.0153566666666665,Passenger
0,526250218,106.12100666666667,-5.955225,Unknown ship type
8,525010303,106.13100833333333,-5.97312,Unknown ship type
15,525963284,106.11179833333334,-5.9818,Unknown ship type
0,525100777,105.83967833333334,-5.703605,Cargo 
0,525601458,60.19189,58.82326333333334,Search and rescue vessels
0,525100008,105.99190333333334,-5.969965,Cargo 
0,525010092,106.10899666666668,-5.978068333333334,Unknown ship type
15,525100250,106.02269833333334,-6.409506666666666,Cargo 
0,525005177,105.98828166666668,-5.9437766666666665,Passenger
8,525016636,106.12507333333332,-5.984906666666666,Unknown ship type
0,525015491,105.99109,-5.95506,Unknown ship type
15,525001015,106.113405,-5.937376666666666,Passenger
3,525023329,106.09131,-5.905953333333334,Unknown ship type
0,525019467,105.95484333333332,-5.913261666666667,Unknown ship type
0,525007177,106.05558833333332,-6.003473333333333,Passenger
15,525002068,105.98745833333334,-5.956463333333334,Passenger
8,525020371,106.12783666666668,-5.982748333333333,Unknown ship type
0,525121051,106.06988166666666,-5.868263333333333,Unknown ship type
0,525019409,105.97798666666668,-5.928388333333333,Unknown ship type
0,525002087,105.87998,-6.93832,Passenger
0,525016563,106.12629166666666,-5.983765,Unknown ship type
0,525300875,106.12749666666669,-5.983286666666666,Fishing
0,525006235,105.78980666666666,-5.828438333333334,Passenger
0,525024295,105.98051666666667,-5.931101666666667,Unknown ship type
0,525124886,80.52533,67.848005,Unknown ship type
0,525500505,106.10596333333334,-5.948143333333333,Pilot
0,636019957,105.97750166666668,-5.971351666666667,Unknown ship type
1,525106002,106.05519666666666,-5.861618333333333,Cargo 
10,525003128,106.11990666666668,-5.97718,Passenger
0,525024157,105.98548833333334,-5.960935,Unknown ship type
0,525018198,81.28277,67.63307166666667,Unknown ship type
0,525601581,-91.781175,-95.59688,Search and rescue vessels
2,525501780,106.10734,-5.9791316666666665,Pilot
15,525024056,105.756335,-5.700745,Unknown ship type
1,525011121,106.121995,-5.960681666666667,Unknown ship type
8,525003465,105.992185,-5.923686666666667,Passenger
8,525501481,106.10177333333333,-5.911373333333334,Pilot
0,525019408,69.58101,67.91885333333333,Unknown ship type
0,525022100,105.75557166666668,-5.8697816666666665,Unknown ship type
0,563138900,105.99273,-5.325495,Unknown ship type
15,525701200,106.1057,-5.9075766666666665,Tugs
8,525200335,105.97722166666668,-5.914146666666666,Tankers
0,525015377,105.87738166666666,-6.52867,Unknown ship type
15,525006281,106.10262833333331,-5.918515,Passenger
1,525012321,106.13121666666666,-5.948541666666666,Unknown ship type
0,525100633,105.94620166666668,-5.93656,Cargo 
0,525009234,-91.75730833333331,-95.60044666666668,Passenger
0,525300577,-91.82410833333331,-95.09557333333332,Fishing
0,525100493,105.74998666666669,-5.4413,Cargo 
0,525018946,60.585276666666665,74.85969666666666,Unknown ship type
8,525701439,105.99337,-5.9262033333333335,Tugs
1,525701087,106.12941666666669,-5.939033333333334,Tugs
0,525023144,105.99372333333334,-5.953095,Unknown ship type
0,525400839,105.97886166666666,-5.962208333333334,High-speed craft
15,525024239,106.12539666666666,-5.967223333333333,Unknown ship type
0,525601851,-91.839335,-95.10634666666668,Search and rescue vessels
0,525200126,105.99391666666666,68.01902666666666,Tankers
1,525900619,106.00766666666668,-5.459366666666667,Other types of vessels
5,538008263,106.12828833333332,-5.982175,Passenger
0,525100600,105.99189666666666,-5.94648,Cargo 
1,525601570,106.11195833333332,-5.95442,Search and rescue vessels
0,525006222,105.75659,-5.86818,Passenger
0,525501989,-92.058375,-93.91125333333332,Pilot
0,525501944,-91.83890833333334,-95.10528,Pilot
1,441838000,105.94197666666666,-5.984088333333333,Unknown ship type
0,525601388,-91.84176166666668,-95.21024,Search and rescue vessels
0,525200031,105.99338833333331,-5.95005,Tankers
5,352003424,105.96062833333332,-6.009713333333333,Passenger
1,525501418,106.07969333333334,-5.859095,Pilot
8,525006407,106.10777833333331,-5.9466,Passenger
15,525016693,105.95492166666666,-6.010745,Unknown ship type
1,525701011,106.11214166666667,-6.48713,Tugs
0,525015045,-92.74986833333334,-93.93658166666668,Unknown ship type
3,525300056,106.05585333333332,-5.977613333333333,Fishing
0,525019652,105.95566666666669,-6.017871666666666,Unknown ship type
0,525301038,-91.909735,-94.55108166666666,Fishing
1,371168000,105.92816166666668,-5.989351666666667,Unknown ship type
0,525601981,-91.74698833333332,-95.79596666666669,Search and rescue vessels
0,636025300,70.35103666666667,62.72847333333333,Unknown ship type
1,636019175,105.99099166666667,-6.682103333333333,Unknown ship type
0,525401907,-91.53370833333334,-95.22962666666666,High-speed craft
0,525100582,60.38986333333333,74.09061166666666,Cargo 
0,219215876,71.32778333333333,64.619025,Unknown ship type
0,525501838,102.59594333333334,72.70253,Pilot
0,525015868,105.79635666666668,-5.83115,Unknown ship type
1,525002061,105.98816666666669,-5.952535,Passenger
1,525015756,106.13034666666668,-5.959935,Unknown ship type
1,525016008,105.94434166666667,-5.970391666666667,Unknown ship type
1,525121072,106.10917,-5.732328333333333,Unknown ship type
5,525023151,106.08504666666668,-6.37708,Unknown ship type
5,563081800,105.954855,-6.012288333333333,Unknown ship type
0,525200129,-91.76978833333334,-95.352965,Tankers
1,352003163,105.91722833333333,-6.021981666666667,Passenger
15,525001136,105.791325,-5.455395,Passenger
1,525104002,106.00685833333333,-6.135283333333334,Cargo 
5,525200021,106.11047666666668,-5.974676666666666,Tankers
1,525601894,106.05493,-5.594276666666667,Search and rescue vessels
0,525024003,-92.00576166666669,-94.37989333333331,Unknown ship type
5,538006003,105.93755833333331,-6.02417,Passenger
5,352002184,105.99738,-5.955595,Passenger
8,525300475,106.12754666666666,-5.834098333333333,Fishing
0,352001219,105.83200666666669,-5.842613333333333,Passenger
0,525900995,-91.84176166666668,-95.21154666666666,Other types of vessels
1,525110002,106.38738,-5.912883333333333,Unknown ship type
1,525300614,106.09763,-5.859233333333333,Fishing
5,525012201,105.57515,-5.850015,Unknown ship type
1,352003828,105.82675666666668,-5.775325,Passenger
1,525002084,105.97774333333334,-5.967155,Passenger
1,567062200,106.07969666666666,-5.639198333333334,Unknown ship type
15,525601081,106.10238,-6.984763333333333,Search and rescue vessels
5,636020592,105.99618333333332,-5.9189,Unknown ship type
1,563141900,105.31619666666668,-5.5602366666666665,Unknown ship type
0,525016382,-91.752455,-95.59867666666666,Unknown ship type
0,525100805,105.75328833333332,-5.445195,Cargo 
5,525113026,106.87531833333334,-6.102843333333333,Unknown ship type
1,525013032,106.081565,-5.31925,Unknown ship type
0,525021156,-92.741335,-94.01009833333332,Unknown ship type
0,525001056,57.63370333333334,71.99265333333334,Passenger
15,525201093,105.76816666666669,-5.867231666666667,Tankers
8,525005232,105.804455,-5.812598333333334,Passenger
1,525121052,106.09498333333332,-5.870016666666666,Unknown ship type
5,525900437,106.111165,-5.981165,Other types of vessels
1,353360000,105.92574333333332,-6.016836666666666,Unknown ship type
1,525001125,105.99763166666666,-5.935171666666666,Passenger
1,563016600,105.93130166666668,-5.981125,Unknown ship type
11,525601555,106.0077,-5.907666666666667,Search and rescue vessels
0,209831000,105.32149,-6.346785,Unknown ship type
0,525023382,-93.191335,-94.1491,Unknown ship type
1,525019637,105.99607833333332,-5.947721666666666,Unknown ship type
0,525018271,106.04173333333334,-5.570766666666667,Unknown ship type
0,525023175,105.45612333333334,-5.911996666666667,Unknown ship type
0,525015407,105.99153333333334,-5.968931666666666,Unknown ship type
11,525003395,105.98712666666668,-5.978761666666666,Passenger
0,525201828,105.72554833333334,-7.016078333333334,Tankers
0,525601158,-93.61970833333334,-94.70199666666667,Search and rescue vessels
6,525016699,105.99054333333332,-5.96836,Unknown ship type
0,525007392,105.90237166666668,-5.9031,Passenger
5,525700046,105.96266333333334,-6.007786666666667,Tugs
0,525100688,105.82699333333332,-5.94568,Cargo 
8,525301949,105.97466333333334,-5.939113333333333,Fishing
0,636019957,105.97732333333332,-5.971345,Unknown ship type
0,525300577,-91.823895,-95.09554666666666,Fishing
15,525001015,106.11339,-5.937395,Passenger
0,525010092,106.10898666666668,-5.978065,Unknown ship type
0,525002087,105.94087833333332,-5.9061683333333335,Passenger
10,525003128,106.12013666666668,-5.977128333333333,Passenger
11,525021328,106.10760833333332,-5.981856666666666,Unknown ship type
0,625005399,106.12031166666668,-5.956841666666667,Passenger
0,525010166,106.0775,-5.5011833333333335,Unknown ship type
0,525007397,105.99560666666666,-5.931085,Passenger
0,525100008,71.59199666666666,65.080595,Cargo 
0,525120014,106.10961833333332,-5.981588333333334,Unknown ship type
8,525006403,106.12113166666668,-5.933931666666667,Passenger
0,525200126,105.95992166666667,-5.916966666666666,Tankers
0,525005177,105.99882,-5.941098333333334,Passenger
8,525016636,106.12508,-5.984883333333333,Unknown ship type
0,525019409,105.98249333333334,-5.9442,Unknown ship type
0,525016563,106.12628666666669,-5.983758333333333,Unknown ship type
0,525601458,62.89247666666667,61.70945,Search and rescue vessels
0,525019408,105.99583666666666,-5.935811666666667,Unknown ship type
0,525009341,-91.85682833333334,-95.71200666666668,Passenger
0,525400839,105.97899166666669,-5.962225,High-speed craft
8,525010303,106.131005,-5.973081666666666,Unknown ship type
0,563138900,105.941975,-5.970993333333333,Unknown ship type
15,525963284,106.11182666666669,-5.981818333333333,Unknown ship type
8,525020371,106.14942666666668,-5.961693333333334,Unknown ship type
0,526250218,106.12102333333333,-5.95525,Unknown ship type
0,525001056,62.42943666666667,33.56178,Passenger
1,525019468,105.97767333333331,-5.9347216666666665,Unknown ship type
1,525001125,105.91653166666669,-5.906791666666667,Passenger
0,525021421,105.98527333333334,-5.9506733333333335,Unknown ship type
0,525024295,105.98053666666668,-5.93111,Unknown ship type
1,525113030,106.04548333333334,-5.455095,Unknown ship type
8,525501481,106.10176,-5.91118,Pilot
5,525023151,106.08504666666668,-6.37836,Unknown ship type
1,525013032,106.08159333333332,-5.31701,Unknown ship type
15,525006281,106.10261,-5.918511666666666,Passenger
0,525018198,81.29727666666666,67.632965,Unknown ship type
0,352003424,105.95254833333334,-5.993685,Passenger
8,525003465,105.92730333333331,-6.19379,Passenger
15,525002068,105.98743833333332,-5.95645,Passenger
0,525601581,-91.78112166666666,-95.59706666666666,Search and rescue vessels
0,265021000,105.664,-6.112,Unknown ship type
1,525121052,106.09493333333332,-5.8700833333333335,Unknown ship type
1,525110002,106.38732,-5.912925,Unknown ship type
6,525016699,105.976145,-5.974183333333333,Unknown ship type
5,563081800,105.95485666666669,-6.012288333333333,Unknown ship type
3,525023329,106.091325,-5.905976666666667,Unknown ship type
0,525015491,105.99125,-5.955111666666666,Unknown ship type
15,525024239,106.12587,-5.967121666666666,Unknown ship type
1,525701011,106.11208833333332,-6.50025,Tugs
0,525500784,106.10821666666666,-5.950671666666667,Pilot
1,353360000,105.92567,-6.0170433333333335,Unknown ship type
0,525121051,106.06977,-5.868621666666667,Unknown ship type
1,525104002,106.00687666666668,-6.13507,Cargo 
15,525200529,106.114005,-5.952923333333334,Tankers
0,567062200,106.08038833333332,-5.865343333333334,Unknown ship type
1,525022300,105.97049166666666,-5.9337583333333335,Unknown ship type
0,538002013,105.95177,-6.015365,Passenger
0,525100600,105.99186666666668,-5.946248333333333,Cargo 
1,525106002,106.055275,-5.861641666666666,Cargo 
0,525124886,83.33994333333334,72.322515,Unknown ship type
15,414467843,72.22389,76.3405,Unknown ship type
1,525011121,106.12200166666666,-5.960721666666666,Unknown ship type
0,525401907,-91.53314833333332,-95.22968,High-speed craft
0,525015377,105.79137,-5.312361666666667,Unknown ship type
0,525100695,105.96073666666666,-5.91186,Cargo 
8,525701439,105.99315666666666,-5.926116666666666,Tugs
2,525501780,106.107395,-5.97994,Pilot
0,525023144,105.99369166666666,-5.953038333333334,Unknown ship type
5,525900437,106.11112833333334,-5.9811966666666665,Other types of vessels
1,563016600,105.93137333333334,-5.98131,Unknown ship type
5,525012201,105.510145,-5.801505,Unknown ship type
0,525300875,106.12597666666667,-5.967291666666667,Fishing
1,525900619,106.00775,-5.46364,Other types of vessels
5,538008263,106.12833166666668,-5.982173333333333,Passenger
1,525016024,106.1375,-5.94937,Unknown ship type
1,525601570,106.111965,-5.954443333333334,Search and rescue vessels
0,525022100,105.75561166666668,-5.869788333333333,Unknown ship type
0,525501838,103.89354333333333,72.887915,Pilot
0,219215876,71.35946333333334,64.60546166666667,Unknown ship type
1,525016008,105.94433833333332,-5.970375,Unknown ship type
1,352003163,105.917225,-6.02184,Passenger
1,525005350,106.00158333333331,-6.343673333333333,Passenger
1,525012321,106.13118666666666,-5.948571666666667,Unknown ship type
1,525121072,106.10925666666668,-5.73833,Unknown ship type
0,525006222,105.75546,-5.617156666666666,Passenger
0,525100805,105.84364,-6.880718333333333,Cargo 
1,352003828,105.82660166666666,-5.775253333333334,Passenger
0,525200129,-91.76970833333333,-95.35349833333332,Tankers
0,525015407,105.95880166666667,-5.980215,Unknown ship type
5,525200021,106.110485,-5.97468,Tankers
15,525701200,106.1057,-5.907535,Tugs
15,525200374,105.82865333333334,-6.3172,Tankers
8,525015932,105.92444166666668,-5.905541666666666,Unknown ship type
5,370385000,105.95889833333334,-6.0086,Unknown ship type
0,563052300,105.49889,-6.255586666666667,Unknown ship type
8,525300475,106.05434166666667,-5.842255,Fishing
0,525100688,105.90191333333334,-5.909316666666666,Cargo 
3,525300056,106.055885,-5.979,Fishing
0,525900995,-91.841975,-95.2116,Other types of vessels
1,525501418,106.07972,-5.859041666666666,Pilot
0,352001219,105.72547,-5.978958333333333,Passenger
0,525200126,105.88675833333332,-5.492723333333333,Tankers
0,525018198,81.28853,67.631685,Unknown ship type
0,526250218,106.12102333333333,-5.955265,Unknown ship type
15,525024239,106.125875,-5.96712,Unknown ship type
0,352001219,105.72066,-5.983978333333333,Passenger
1,525001125,105.80699,-5.712675,Passenger
0,525024295,105.980485,-5.931033333333334,Unknown ship type
0,265021000,105.5665,-6.200666666666667,Unknown ship type
10,525003128,106.119955,-5.97717,Passenger
0,525002087,105.990365,-5.920206666666667,Passenger
0,525121051,106.06973833333332,-5.868538333333333,Unknown ship type
0,525019409,105.99568666666669,-5.931025,Unknown ship type
8,525016636,106.125065,-5.984923333333334,Unknown ship type
0,525100600,105.99184,-5.946281666666667,Cargo 
0,525023144,105.99367833333334,-5.953001666666666,Unknown ship type
0,525015491,105.991255,-5.955088333333333,Unknown ship type
3,525023329,106.09132333333334,-5.9059783333333336,Unknown ship type
1,525113030,106.04533333333332,-5.449808333333333,Unknown ship type
15,525006281,106.10262166666666,-5.918521666666667,Passenger
0,525100008,105.92126833333332,-5.9800683333333335,Cargo 
0,525120014,106.10955166666666,-5.98168,Unknown ship type
1,525900619,106.00773333333332,-5.457216666666667,Other types of vessels
8,525006403,106.12111,-5.9339683333333335,Passenger
0,525200129,-91.73288166666669,-95.34111833333333,Tankers
8,525701439,105.98574833333332,-5.946626666666667,Tugs
0,525010166,106.07750333333334,-5.501615,Unknown ship type
0,352003424,105.95926333333334,-5.927608333333334,Passenger
11,525021328,106.1076,-5.981855,Unknown ship type
0,525016563,106.12630666666666,-5.983766666666667,Unknown ship type
0,525001056,69.12085,67.92066833333334,Passenger
0,525015868,105.79641666666669,-5.831185,Unknown ship type
0,525301368,106.0903,-5.904226666666666,Fishing
0,525005177,105.99881833333332,-5.942485,Passenger
0,525010092,106.10900666666667,-5.978061666666667,Unknown ship type
0,538002013,105.95180333333332,-6.0153783333333335,Passenger
0,525124886,85.66037,72.979,Unknown ship type
0,525300875,106.11592833333331,-5.978835,Fishing
1,414467840,76.52490333333333,76.99895333333333,Unknown ship type
15,525963284,106.111795,-5.981816666666667,Unknown ship type
8,525501481,106.10177333333333,-5.911186666666667,Pilot
8,525015932,105.94172833333332,-5.905948333333333,Unknown ship type
0,525101872,106.11350166666666,-5.963565,Cargo 
0,525400839,105.97908833333334,-5.962228333333333,High-speed craft
0,525021421,105.98518333333334,-5.950698333333333,Unknown ship type
